"coef","pvalue","pvalue_left","pvalue_right","tscore","predictor","cor_coef","pvalue_adj","pvalue_left_adj","pvalue_right_adj"
-7.678760575528834,1.4519364352384064e-10,7.259682176192032e-11,0.9999999999274032,-8.038188057916626,"PrCG_L_to_IFG_opercularis_L",-0.7508310629628303,"1.5027542104717506e-7","7.513771052358753e-8","0.9999999999274032"
-4.108550158504628,1.2219574954743677e-6,6.109787477371838e-7,0.9999993890212523,-5.51651688987122,"PrCG_L_to_MFG_L",-0.6151069442663433,"0.0006323630039079853","0.00031618150195399265","0.9999999999274032"
-4.8419134452777595,2.597346545515666e-6,1.298673272757833e-6,0.9999987013267272,-5.302190818911617,"SMG_L_to_PrCG_L",-0.5999196154342316,"0.0008960845582029047","0.00044804227910145235","0.9999999999274032"
-3.5583436767864596,8.503112870729152e-6,4.251556435364576e-6,0.9999957484435646,-4.961020912284771,"IFG_triangularis_L_to_IFG_opercularis_L",-0.574337941312156,"0.0022001804553011682","0.0011000902276505841","0.9999999999274032"
-108.26604413351615,1.234983310503638e-5,6.17491655251819e-6,0.9999938250834475,-4.852391765145929,"SPG_L_to_IFG_opercularis_L",-0.5658185700789028,"0.0022127279508484714","0.0011063639754242357","0.9999999999274032"
-6.735663241999307,1.2827408410715775e-5,6.4137042053578875e-6,0.9999935862957946,-4.841309481989533,"Put_L_to_STG_L",-0.564939062578596,"0.0022127279508484714","0.0011063639754242357","0.9999999999274032"
-3.289090746592213,1.7404761740983138e-5,8.702380870491569e-6,0.9999912976191295,-4.751900052225127,"SMG_L_to_PoCG_L",-0.5577725763022654,"0.0024234828463289906","0.0012117414231644953","0.9999999999274032"
-10.306127558536547,1.873223456099703e-5,9.366117280498514e-6,0.9999906338827195,-4.730288580806291,"PrCG_L_to_IFG_triangularis_L",-0.5560213371638916,"0.0024234828463289906","0.0012117414231644953","0.9999999999274032"
-3.0172528750030367,4.632258724888632e-5,2.316129362444316e-5,0.9999768387063755,-4.461390146674509,"AG_L_to_SMG_L",-0.5336041318004711,"0.005327097533621927","0.0026635487668109636","0.9999999999274032"
-72.78651228282082,0.0001070752791122784,5.35376395561392e-5,0.9999464623604438,-4.207372761211959,"PrCG_L_to_MFG_DPFC_L",-0.5113406133991805,"0.011082291388120814","0.005541145694060407","0.9999999999274032"
-6.554766328372181,0.00013055870219107711,6.527935109553856e-5,0.9999347206489044,-4.146410109942419,"Thal_L_to_MOG_L",-0.5058376534226249,"0.011980212569834116","0.005990106284917058","0.9999999999274032"
-4.265862046088926,0.00013890101530242453,6.945050765121227e-5,0.9999305494923488,-4.1272948630377035,"PSMG_L_to_PrCG_L",-0.5040993135378782,"0.011980212569834116","0.005990106284917058","0.9999999999274032"
-3.6422898574933895,0.00016312554473927023,8.156277236963512e-5,0.9999184372276304,-4.077514757017384,"AG_L_to_PrCG_L",-0.4995434382214465,"0.012213681304002083","0.006106840652001041","0.9999999999274032"
-6.263768927259485,0.00017441591218268177,8.720795609134088e-5,0.9999127920439087,-4.056718656926516,"PSMG_L_to_Put_L",-0.4976277990322058,"0.012213681304002083","0.006106840652001041","0.9999999999274032"
-5.872987318942329,0.00017700987397104468,8.850493698552234e-5,0.9999114950630145,-4.052125254953907,"AG_L_to_IFG_opercularis_L",-0.49720369116637836,"0.012213681304002083","0.006106840652001041","0.9999999999274032"
